Price,Close,High,Low,Open,Volume,Return,MA5,MA10,MA20,Volatility,Momentum,Target
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,,,
Date,,,,,,,,,,,,
2020-02-20,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,-0.00381551976362815,3376.753955078125,3364.65498046875,3322.5604736328123,0.004426998680403643,-6.219970703125,0
2020-02-21,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,-0.01051810302712286,3369.515966796875,3363.8519775390623,3323.1709716796877,0.005665375649119241,-36.18994140625,0
2020-02-24,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,-0.03351362667122315,3338.661962890625,3353.669970703125,3319.6919677734377,0.011977449147038967,-154.27001953125,0
2020-02-25,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,-0.030279995565056117,3290.245947265625,3331.2819580078126,3313.9209716796877,0.014081052174466169,-242.080078125,0
2020-02-26,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,-0.0037785406053220116,3236.2939453125,3307.145947265625,3305.928466796875,0.013818648572008147,-269.760009765625,0
2020-02-27,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,-0.04416324258407911,3157.399951171875,3267.076953125,3291.1964721679688,0.017085692190467162,-394.469970703125,0
2020-02-28,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,-0.008238340444361891,3080.6939453125,3225.1049560546876,3274.724475097656,0.01674702276491238,-383.530029296875,1
2020-03-02,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,0.046039229006110016,3053.561962890625,3196.111962890625,3267.9599731445314,0.024944676426833037,-135.659912109375,0
2020-03-03,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,-0.028107896121075893,3028.593994140625,3159.419970703125,3255.682482910156,0.025565936508032457,-124.83984375,1
2020-03-04,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,0.04220259077449118,3031.3400390625,3133.8169921875,3247.308984375,0.030438138923124847,13.730224609375,0
2020-03-05,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,-0.033922077046888544,3040.376025390625,3098.88798828125,3231.771484375,0.03151227262993283,45.179931640625,0
2020-03-06,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,-0.01705385200037013,3044.0060546875,3062.35,3213.1009887695313,0.031582048572732446,18.150146484375,0
2020-03-09,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,-0.07596969747745097,2975.2720703125,3014.4170166015624,3184.043493652344,0.03727354113608644,-343.669921875,1
2020-03-10,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,0.04939630628156144,2951.04404296875,2989.8190185546873,3160.55048828125,0.041945154463270976,-121.14013671875,0
2020-03-11,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,-0.048868445131273974,2873.29599609375,2952.318017578125,3129.731982421875,0.04389560654037579,-388.740234375,0
2020-03-12,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,-0.09511268097833658,2764.635986328125,2902.506005859375,3084.7914794921876,0.050517843794438425,-543.300048828125,1
2020-03-13,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,0.09287124972971839,2712.365966796875,2878.1860107421876,3051.6454833984376,0.061403672549896926,-261.35009765625,0
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,-0.11984055240393443,2640.279931640625,2807.7760009765625,3001.943981933594,0.06761890331394278,-360.43017578125,1
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,0.05995484974402432,2569.671923828125,2760.3579833984377,2959.8889770507812,0.07250160211067143,-353.0400390625,0
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,-0.051830762729157875,2501.015966796875,2687.1559814453126,2910.4864868164063,0.07037776741092533,-343.27978515625,1
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,0.0047078080405855705,2486.765966796875,2625.7009765625,2862.294482421875,0.07083363725046345,-71.25,0
2020-03-20,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000,-0.04335951230846191,2405.545947265625,2558.95595703125,2810.652978515625,0.07119241609348456,-406.10009765625,0
2020-03-23,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000,-0.02929386782180443,2375.799951171875,2508.03994140625,2761.228479003906,0.06880973077196456,-148.72998046875,1
2020-03-24,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000,0.09382773976227554,2359.427978515625,2464.549951171875,2727.1844848632813,0.07482646704604046,-81.85986328125,1
2020-03-25,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000,0.011535011448221999,2374.919970703125,2437.96796875,2695.1429931640623,0.07410612182913076,77.4599609375,1
2020-03-26,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000,0.062414163303876835,2419.056005859375,2452.910986328125,2677.70849609375,0.07008291454649064,220.68017578125,0
2020-03-27,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000,-0.033687352562252526,2466.366015625,2435.9559814453123,2657.07099609375,0.06425858621275007,236.550048828125,1
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000,0.03351600948370015,2544.216015625,2460.0079833984373,2633.8919921875,0.05051952552680224,389.25,0
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000,-0.016012721914555605,2571.668017578125,2465.547998046875,2612.952990722656,0.04794943778705289,137.260009765625,0
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000,-0.04414243033166543,2570.656005859375,2472.78798828125,2579.9719848632812,0.04702201519110425,-5.06005859375,1
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000,0.02282934723487151,2550.02197265625,2484.5389892578123,2555.119982910156,0.04740209571904928,-103.170166015625,0
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000,-0.015137125124949469,2539.457958984375,2502.9119873046875,2530.933972167969,0.044928081054814634,-52.820068359375,1
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000,0.07033131865275055,2546.86396484375,2545.539990234375,2526.7899658203123,0.046609605716717094,37.030029296875,0
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000,-0.0016030527844311804,2561.8279296875,2566.7479736328123,2515.648962402344,0.03855775598204433,74.81982421875,1
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000,0.03405645287963033,2617.72392578125,2594.1899658203124,2516.078967285156,0.039371152008588324,279.47998046875,1
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000,0.014487410153376512,2670.307958984375,2610.1649658203123,2531.537976074219,0.03514164930655967,262.920166015625,0
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000,-0.010104660822607414,2724.903955078125,2632.18095703125,2534.068469238281,0.03286539015694101,272.97998046875,1
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000,0.030572589146256046,2761.37998046875,2654.12197265625,2557.064978027344,0.03263201019665694,182.380126953125,0
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000,-0.022030438529415775,2786.17001953125,2673.998974609375,2569.773486328125,0.033185638107708436,123.9501953125,1
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000,0.005816689462164515,2796.084033203125,2706.9039794921873,2589.845983886719,0.027799523314594343,49.570068359375,1
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000,0.026793594848223412,2813.03203125,2741.6699951171877,2613.1044921875,0.02798415568065379,84.739990234375,0
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000,-0.01788104803401469,2825.338037109375,2775.12099609375,2639.016491699219,0.02830577441667455,61.530029296875,0
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000,-0.030674795694063395,2803.438037109375,2782.4090087890627,2663.974499511719,0.023142556667449802,-109.5,1
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000,0.022930247703843776,2806.62802734375,2796.3990234375,2681.5734985351564,0.02389519502189693,15.949951171875,0
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000,-0.0005394221197431159,2806.27802734375,2801.1810302734375,2697.685498046875,0.021687131682451566,-1.75,1
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000,0.013918057304545428,2798.714013671875,2805.8730224609376,2708.018994140625,0.02165123980867205,-37.820068359375,1
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000,0.014714069804799612,2809.77802734375,2817.5580322265623,2724.869494628906,0.02154701821123503,55.320068359375,0
2020-04-28,2863.389892578125,2921.14990234375,2860.7099609375,2909.9599609375,5691160000,-0.005242380698498916,2835.143994140625,2819.291015625,2736.706494140625,0.019594331991598584,126.829833984375,1
2020-04-29,2939.510009765625,2954.860107421875,2912.159912109375,2918.4599609375,6645640000,0.026583916282167053,2863.183984375,2834.906005859375,2754.452490234375,0.019335018843521852,140.199951171875,0
2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000,-0.009212446303987654,2886.1099609375,2846.193994140625,2776.5489868164063,0.019895895528287553,114.6298828125,0
2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000,-0.028059034078492195,2884.903955078125,2841.808984375,2791.7394897460936,0.020508045306774907,-6.030029296875,1
2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000,0.004249827591976452,2877.75595703125,2843.7669921875,2809.443994140625,0.01970380606209167,-35.739990234375,1
2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000,0.009040556385797371,2878.765966796875,2856.95498046875,2819.681994628906,0.016358370468158075,5.050048828125,0
2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000,-0.006979410390386298,2860.54794921875,2861.865966796875,2829.1324951171873,0.015388487204315923,-91.090087890625,1
2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000,0.011504630788313985,2854.299951171875,2870.2049560546875,2835.6929931640625,0.015650025746648165,-31.239990234375,1
2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000,0.016871538638701944,2874.11796875,2879.5109619140626,2842.6919921875,0.015903693497894413,99.090087890625,1
2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000,0.00013307822091168653,2891.607958984375,2884.6819580078127,2851.1199951171875,0.015406381741818055,87.449951171875,0
2020-05-12,2870.1201171875,2945.820068359375,2869.590087890625,2939.5,5119630000,-0.020500317528877154,2891.943994140625,2885.35498046875,2852.322998046875,0.016876527796030612,1.68017578125,0
2020-05-13,2820.0,2874.139892578125,2793.14990234375,2865.860107421875,6151650000,-0.01746272460422804,2886.260009765625,2873.4039794921873,2854.154992675781,0.01490557194124909,-28.419921875,1
2020-05-14,2852.5,2852.800048828125,2766.639892578125,2794.5400390625,5651130000,0.01152482269503552,2880.522021484375,2867.410986328125,2856.802490234375,0.015535443562553054,-28.68994140625,1
2020-05-15,2863.699951171875,2865.010009765625,2816.780029296875,2829.949951171875,5507700000,0.0039263632504382695,2867.302001953125,2870.7099853515624,2856.259484863281,0.012577872855176466,-66.10009765625,1
2020-05-18,2953.909912109375,2968.090087890625,2913.860107421875,2913.860107421875,6373670000,0.03150119163168075,2872.04599609375,2881.8269775390627,2862.796984863281,0.015835060881794216,23.719970703125,0
2020-05-19,2922.93994140625,2964.2099609375,2922.35009765625,2948.590087890625,4984330000,-0.010484399194493177,2882.6099609375,2887.2769775390625,2872.1159790039064,0.016334324277676258,52.81982421875,1
2020-05-20,2971.610107421875,2980.2900390625,2953.6298828125,2953.6298828125,5005380000,0.01665110025908012,2912.931982421875,2899.59599609375,2880.7309814453124,0.016597562832522478,151.610107421875,0
2020-05-21,2948.510009765625,2978.5,2938.570068359375,2969.949951171875,4976620000,-0.007773596407737116,2932.133984375,2906.3280029296875,2888.2664794921875,0.016794764226053582,96.010009765625,1
2020-05-22,2955.449951171875,2956.760009765625,2933.590087890625,2948.050048828125,3970860000,0.002353711326488428,2950.483984375,2908.8929931640623,2894.2019775390627,0.016018048067325086,91.75,1
2020-05-26,2991.77001953125,3021.719970703125,2988.169921875,3004.080078125,5848500000,0.012289184036080147,2958.056005859375,2915.0510009765626,2899.8664794921874,0.01640269536997318,37.860107421875,1
2020-05-27,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000,0.014827297215913804,2980.693994140625,2931.6519775390625,2908.5034790039062,0.014684068891959232,113.18994140625,0
2020-05-28,3029.72998046875,3068.669921875,3023.39990234375,3046.610107421875,5447020000,-0.0021079145460738413,2992.31796875,2952.6249755859376,2913.0144775390627,0.012650813393295946,58.119873046875,1
2020-05-29,3044.31005859375,3049.169921875,2998.610107421875,3025.169921875,7297550000,0.004812335824971425,3011.477978515625,2971.8059814453127,2919.6084838867187,0.012577886162177193,95.800048828125,1
2020-06-01,3055.72998046875,3062.179931640625,3031.5400390625,3038.780029296875,4684170000,0.003751234813537785,3031.533984375,2991.008984375,2930.859484863281,0.012582142901075257,100.280029296875,1
2020-06-02,3080.820068359375,3081.070068359375,3051.639892578125,3064.780029296875,5197150000,0.008210832780053412,3049.343994140625,3003.7,2942.7634887695312,0.009142309811374628,89.050048828125,1
2020-06-03,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000,0.013648979133831007,3066.692041015625,3023.693017578125,2955.484997558594,0.0079238667923371,86.740234375,0
2020-06-04,3112.35009765625,3128.909912109375,3090.409912109375,3111.56005859375,6451290000,-0.0033687022311144066,3083.216064453125,3037.7670166015623,2968.681506347656,0.007645008736789268,82.6201171875,1
2020-06-05,3193.929931640625,3211.719970703125,3163.840087890625,3163.840087890625,8639300000,0.026211650818398713,3113.1400390625,3062.3090087890623,2984.318505859375,0.008944895033513225,149.619873046875,1
2020-06-08,3232.389892578125,3233.1298828125,3196.0,3199.919921875,8498300000,0.012041579421169235,3148.472021484375,3090.0030029296877,2999.447998046875,0.008780981073431567,176.659912109375,0
2020-06-09,3207.179931640625,3222.7099609375,3193.110107421875,3213.320068359375,6410930000,-0.007799170822611612,3173.743994140625,3111.543994140625,3013.297497558594,0.0101448474477703,126.35986328125,0
2020-06-10,3190.139892578125,3223.27001953125,3181.489990234375,3213.419921875,6598870000,-0.0053130910724373814,3187.19794921875,3126.9449951171873,3029.298486328125,0.010418799080045948,67.269775390625,0
2020-06-11,3002.10009765625,3123.530029296875,2999.489990234375,3123.530029296875,7037320000,-0.05894405927443824,3165.14794921875,3124.1820068359375,3038.4034912109373,0.022835754603493505,-110.25,1
2020-06-12,3041.31005859375,3088.419921875,2984.469970703125,3071.0400390625,5845330000,0.013060843963234703,3134.623974609375,3123.8820068359373,3047.843994140625,0.023202014613325852,-152.619873046875,1
2020-06-15,3066.590087890625,3079.760009765625,2965.659912109375,2993.760009765625,5757480000,0.008312217041285264,3101.464013671875,3124.968017578125,3057.9885009765626,0.023325174499872047,-165.7998046875,1
2020-06-16,3124.739990234375,3153.449951171875,3076.06005859375,3131.0,5845810000,0.01896239819380252,3084.976025390625,3129.360009765625,3066.5300048828126,0.023953973978772008,-82.43994140625,0
2020-06-17,3113.489990234375,3141.159912109375,3108.030029296875,3136.1298828125,4560450000,-0.0036002995561740248,3069.646044921875,3128.4219970703125,3076.057507324219,0.023615086488564953,-76.64990234375,1
2020-06-18,3115.340087890625,3120.0,3093.510009765625,3101.639892578125,4448690000,0.0005942198825281686,3092.29404296875,3128.72099609375,3083.244006347656,0.02358632213114234,113.239990234375,0
2020-06-19,3097.739990234375,3155.530029296875,3083.110107421875,3140.2900390625,8346650000,-0.005649494809462974,3103.580029296875,3119.102001953125,3090.7055053710938,0.021788515162451286,56.429931640625,1
2020-06-22,3117.860107421875,3120.919921875,3079.389892578125,3094.419921875,4686690000,0.006495095537691675,3113.834033203125,3107.6490234375,3098.8260131835937,0.021435518431967133,51.27001953125,1
2020-06-23,3131.2900390625,3154.89990234375,3127.1201171875,3138.699951171875,4711850000,0.004307419569164139,3115.14404296875,3100.0600341796876,3105.8020141601564,0.021500491989301533,6.550048828125,0
2020-06-24,3050.330078125,3115.010009765625,3032.1298828125,3114.39990234375,5597680000,-0.025855145939064572,3102.512060546875,3086.079052734375,3106.5120239257812,0.022776798162976186,-63.159912109375,1
2020-06-25,3083.760009765625,3086.25,3024.010009765625,3046.60009765625,4847690000,0.010959447267809841,3096.196044921875,3094.2450439453123,3109.213525390625,0.012550868785755311,-31.580078125,0
2020-06-26,3009.050048828125,3073.72998046875,3004.6298828125,3073.199951171875,8107850000,-0.024226905044785974,3078.458056640625,3091.01904296875,3107.4505249023437,0.014532597930927522,-88.68994140625,1
2020-06-29,3053.239990234375,3053.889892578125,2999.739990234375,3018.590087890625,4473970000,0.014685678433118632,3065.534033203125,3089.684033203125,3107.326025390625,0.015113083266133831,-64.6201171875,1
2020-06-30,3100.2900390625,3111.510009765625,3047.830078125,3050.199951171875,4705850000,0.015409875731554612,3059.334033203125,3087.2390380859374,3108.299523925781,0.014643591660087059,-31.0,1
2020-07-01,3115.860107421875,3128.43994140625,3101.169921875,3105.919921875,4449230000,0.005022132820864389,3072.4400390625,3087.4760498046876,3107.9490234375,0.014706773467154934,65.530029296875,1
2020-07-02,3130.010009765625,3165.81005859375,3124.52001953125,3143.639892578125,4197720000,0.004541250844364075,3081.6900390625,3088.9430419921873,3108.8320190429686,0.01477211798561778,46.25,1
2020-07-06,3179.719970703125,3182.590087890625,3155.2900390625,3155.2900390625,4759160000,0.01588172586745884,3115.8240234375,3097.1410400390623,3108.1215209960938,0.015323883165774113,170.669921875,0
2020-07-07,3145.320068359375,3184.14990234375,3142.929931640625,3166.43994140625,4571330000,-0.010818532028197159,3134.2400390625,3099.8870361328127,3103.768029785156,0.01582026877352176,92.080078125,1
2020-07-08,3169.93994140625,3171.800048828125,3136.530029296875,3153.070068359375,4937310000,0.007827461915415501,3148.17001953125,3103.7520263671877,3101.9060302734374,0.015940966750687166,69.64990234375,0
2020-07-09,3152.050048828125,3179.780029296875,3115.699951171875,3176.169921875,4843650000,-0.005643606159361103,3155.4080078125,3113.9240234375,3100.0015380859377,0.013145615430729467,36.18994140625,1
2020-07-10,3185.0400390625,3186.820068359375,3136.219970703125,3152.469970703125,4524190000,0.01046620127324438,3166.414013671875,3124.0520263671874,3109.14853515625,0.013114838140193003,55.030029296875,0
2020-07-13,3155.219970703125,3235.320068359375,3149.429931640625,3205.080078125,4902440000,-0.009362541127788226,3161.514013671875,3138.6690185546877,3114.844030761719,0.01015476582242071,-24.5,1
2020-07-14,3197.52001953125,3200.949951171875,3127.659912109375,3141.110107421875,4507140000,0.013406370782667931,3171.95400390625,3153.097021484375,3121.39052734375,0.010023612155390951,52.199951171875,1
2020-07-15,3226.56005859375,3238.280029296875,3200.760009765625,3225.97998046875,4686830000,0.009082050740923053,3183.27802734375,3165.7240234375,3126.4815307617187,0.009454045148426791,56.6201171875,0
2020-07-16,3215.570068359375,3220.389892578125,3198.590087890625,3208.360107421875,3972860000,-0.0034061012455366413,3195.98203125,3175.69501953125,3131.5855346679687,0.009728487904846147,63.52001953125,1
2020-07-17,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000,0.002848612194617406,3203.92001953125,3185.1670166015624,3137.055029296875,0.0097172275572479,39.68994140625,1
2020-07-20,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000,0.0084069387471426,3223.24404296875,3192.3790283203125,3144.7600341796874,0.008869113238609777,96.6201171875,1
2020-07-21,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000,0.0016790373419135474,3235.200048828125,3203.5770263671875,3151.73203125,0.00760923476339261,59.780029296875,1
2020-07-22,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000,0.005747082068739751,3245.092041015625,3214.1850341796876,3158.9685302734374,0.007506444638716706,49.4599609375,0
2020-07-23,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000,-0.012319859824193036,3249.110009765625,3222.5460205078125,3168.2350219726563,0.008608485795742549,20.08984375,0
2020-07-24,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000,-0.006190400054688405,3247.289990234375,3225.6050048828124,3174.828515625,0.008540289418910694,-9.10009765625,1
2020-07-27,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000,0.007395138795039502,3244.803955078125,3234.0239990234377,3186.3465087890627,0.007903776383358919,-12.43017578125,0
2020-07-28,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000,-0.006473392152297919,3237.03193359375,3236.1159912109374,3194.6065063476562,0.0073849343850063715,-38.860107421875,1
2020-07-29,3258.43994140625,3264.739990234375,3227.219970703125,3227.219970703125,4478200000,0.01242838167815008,3233.51591796875,3239.3039794921874,3202.5140014648437,0.007868122754127564,-17.580078125,0
2020-07-30,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000,-0.003750251937389204,3235.6279296875,3242.3689697265627,3209.0319946289064,0.007890313808444169,10.56005859375,1
2020-07-31,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000,0.007670504990141325,3246.7259765625,3247.0079833984373,3216.0875,0.008160114642284572,55.490234375,1
2020-08-03,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000,0.00718102343932614,3257.766015625,3251.2849853515627,3221.8320068359376,0.008052642291998535,55.2001953125,1
2020-08-04,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000,0.0036119303819721615,3275.380029296875,3256.2059814453123,3229.89150390625,0.008084904999379184,88.070068359375,1
2020-08-05,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000,0.006429743053199433,3289.246044921875,3261.3809814453125,3237.7830078125,0.008127240042417744,69.330078125,1
2020-08-06,3349.159912109375,3351.030029296875,3318.139892578125,3323.169921875,4278930000,0.00642769555966427,3309.834033203125,3272.7309814453124,3247.6385009765627,0.006573767418755492,102.93994140625,1
2020-08-07,3351.280029296875,3352.5400390625,3328.719970703125,3340.050048828125,4110030000,0.0006330295486443038,3325.866015625,3286.29599609375,3255.9505004882812,0.005763462163779512,80.159912109375,1
2020-08-10,3360.469970703125,3363.2900390625,3335.43994140625,3356.0400390625,4327920000,0.002742218294476073,3339.03798828125,3298.402001953125,3266.213000488281,0.005659735861335544,65.85986328125,0
2020-08-11,3333.68994140625,3381.010009765625,3326.43994140625,3370.340087890625,4880540000,-0.007969132154236114,3344.473974609375,3309.927001953125,3273.0214965820314,0.00596946724794482,27.179931640625,1
2020-08-12,3380.35009765625,3387.889892578125,3355.4599609375,3355.4599609375,3772250000,0.013996549490237653,3354.989990234375,3322.118017578125,3280.7109985351562,0.006243213412299051,52.580078125,0
2020-08-13,3373.429931640625,3387.239990234375,3363.35009765625,3372.949951171875,3438730000,-0.002047174350497949,3359.843994140625,3334.839013671875,3288.6039916992186,0.0060373120027104625,24.27001953125,0
2020-08-14,3372.85009765625,3378.510009765625,3361.639892578125,3368.659912109375,3200060000,-0.00017188262276812694,3364.1580078125,3345.01201171875,3296.0099975585936,0.005997664953751473,21.570068359375,1
2020-08-17,3381.989990234375,3387.590087890625,3379.219970703125,3380.860107421875,3460330000,0.0027098425110787527,3368.46201171875,3353.75,3302.5174926757813,0.005822349145101303,21.52001953125,1
2020-08-18,3389.780029296875,3395.06005859375,3370.14990234375,3387.0400390625,3669550000,0.002303389154016955,3379.680029296875,3362.077001953125,3309.141491699219,0.005812681977068768,56.090087890625,0
2020-08-19,3374.85009765625,3399.5400390625,3369.659912109375,3392.510009765625,3679480000,-0.0044043954214108005,3378.580029296875,3366.785009765625,3314.0829956054686,0.006006413221097337,-5.5,1
2020-08-20,3385.510009765625,3390.800048828125,3354.68994140625,3360.47998046875,3431040000,0.0031586327691348615,3380.996044921875,3370.42001953125,3321.5755004882812,0.005788718124928489,12.080078125,1
2020-08-21,3397.159912109375,3399.9599609375,3379.31005859375,3386.010009765625,3505010000,0.0034411070444764214,3385.8580078125,3375.0080078125,3330.652001953125,0.005831761544718642,24.309814453125,1
2020-08-24,3431.280029296875,3432.090087890625,3413.1298828125,3418.090087890625,3743410000,0.010043718303008653,3395.716015625,3382.089013671875,3340.2455078125,0.006446513413511286,49.2900390625,1
